Main Name	DrugBank:Identifiers	score	Human Intestinal Absorption	Blood Brain Barrier	P-glycoprotein Inhibition	Drug Induced Liver Injury	CYP3A4 Inhibition	CYP2C9 Inhibition	DrugBank:Routes	DrugBank:FDA Approved	Less than $500	Pediatric Safety
eugenol	{'cas-number': '97-53-0', 'ChEBI': '4917', 'ChEMBL': 'CHEMBL42710', 'drugbank-id': 'DB09086', 'InChIKey': 'RRAFCDWBNXTKKO-UHFFFAOYSA-N', 'PubChem Compound': '3314', 'PubChem Substance': '310265013', 'unii': '3T8H1794QW'}	1	0.9966990243	0.8612815837	0.0524403986	0.3138229739	0.3247920844	0.3409589077	{'topical', 'oral', 'cutaneous', 'dental'}	TRUE	FALSE	FALSE
fenfluramine	{'cas-number': '458-24-2', 'ChEBI': '5000', 'ChEMBL': 'CHEMBL87493', 'drugbank-id': 'DB00574', 'InChIKey': 'DBGIVFWFUFKIQN-UHFFFAOYSA-N', 'PubChem Compound': '3337', 'PubChem Substance': '46506096', 'unii': '2DS058H2CF'}	1	0.9966970159	0.953669498	0.043213005	0.0706844218	0.1297110049	0.02006828	{'oral'}	TRUE	FALSE	FALSE
fentanyl	{'cas-number': '437-38-7', 'ChEBI': '119915', 'ChEMBL': 'CHEMBL596', 'drugbank-id': 'DB00813', 'InChIKey': 'PJMPHNIQZUBGLI-UHFFFAOYSA-N', 'PubChem Compound': '3345', 'PubChem Substance': '46506372', 'unii': 'UF599785JZ'}	1	0.995767317	0.9789689241	0.8092692838	0.0864195841	0.0516773122	0.0543867972	{'nasal', 'sublingual', 'intramuscular', 'buccal', 'transmucosal', 'epidural', 'transdermal', 'intravenous', 'oral'}	TRUE	FALSE	FALSE
ferric ammonium citrate	{'cas-number': '1185-57-5', 'ChEBI': None, 'ChEMBL': None, 'drugbank-id': 'DB09501', 'InChIKey': 'FRHBOQMZUOWXQL-UHFFFAOYSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'UVP74NG1C5'}	1	0.6323086632	0.5462753038	0.0135954584	0.2055908308	0.0029239083	0.0043907516	{'oral'}	TRUE	FALSE	FALSE
ferric glycerophosphate	{'cas-number': '1301-70-8', 'ChEBI': None, 'ChEMBL': None, 'drugbank-id': 'DB15934', 'InChIKey': 'CBEYZWBXIPZYNH-UHFFFAOYSA-J', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'MUL7ONL3Z6'}	1	0.8649908073	0.6312810696	0.0267155681	0.1577564418	0.0122271445	0.0091752144	{'oral'}	TRUE	FALSE	FALSE
ferric sulfate	{'cas-number': '10028-22-5', 'ChEBI': None, 'ChEMBL': None, 'drugbank-id': 'DB11171', 'InChIKey': 'YHGPYBQVSJBGHH-UHFFFAOYSA-H', 'PubChem Compound': '23443659', 'PubChem Substance': '347827931', 'unii': '3HWS7HF5XD'}	1	0.8717401622	0.7635180288	0.0772544923	0.4676607808	0.001775779	0.0253963424	{'topical', 'dental', 'intragingival', 'periodontal', 'oral'}	TRUE	FALSE	FALSE
ferrous bisglycinate	{'cas-number': '20150-34-9', 'ChEBI': None, 'ChEMBL': None, 'drugbank-id': 'DB11210', 'InChIKey': 'GIPOFCXYHMWROH-UHFFFAOYSA-L', 'PubChem Compound': '9837124', 'PubChem Substance': '347827942', 'unii': 'SFW1D987QV'}	1	0.9511649805	0.7166582766	0.0158385175	0.1978478016	0.0004279385	0.0062803957	{'oral'}	TRUE	FALSE	FALSE
ferrous fumarate	{'cas-number': '141-01-5', 'ChEBI': '31607', 'ChEMBL': 'CHEMBL1200640', 'drugbank-id': 'DB14491', 'InChIKey': 'PMVSDNDAUGGCCE-TYYBGVCCSA-L', 'PubChem Compound': '6433164', 'PubChem Substance': None, 'unii': 'R5L488RY0Q'}	1	0.8724536603	0.8158916832	0.0116050615	0.3915285972	0.0001466696	0.010612195	{'cutaneous', 'oral'}	TRUE	FALSE	FALSE
ferrous sulfate anhydrous	{'cas-number': '7720-78-7', 'ChEBI': '75832', 'ChEMBL': 'CHEMBL1200830', 'drugbank-id': 'DB13257', 'InChIKey': 'BAUYGSIQEAFULO-UHFFFAOYSA-L', 'PubChem Compound': '62662', 'PubChem Substance': '347829289', 'unii': '2IDP3X9OUD'}	1	0.9758049566	0.8154751232	0.0709362626	0.3947926865	0.0011792815	0.0106256631	{'topical', 'oral'}	TRUE	FALSE	FALSE
fingolimod	{'cas-number': '162359-55-9', 'ChEBI': '63115', 'ChEMBL': 'CHEMBL314854', 'drugbank-id': 'DB08868', 'InChIKey': 'KKGQTZUTZRNORY-UHFFFAOYSA-N', 'PubChem Compound': '107970', 'PubChem Substance': '175427125', 'unii': '3QN8BYN5QF'}	1	0.991994814	0.7247708549	0.209612337	0.1445611683	0.0770515361	0.093373357	{'oral'}	TRUE	FALSE	FALSE
fluoride ion	{'cas-number': '16984-48-8', 'ChEBI': '17051', 'ChEMBL': 'CHEMBL1362', 'drugbank-id': 'DB11257', 'InChIKey': 'KRHYYFGTRYWZRS-UHFFFAOYSA-M', 'PubChem Compound': '28179', 'PubChem Substance': '347827955', 'unii': 'Q80VPU408O'}	1	0.9887289907	0.9479065174	0.0203935683	0.1031065319	0.0050634669	0.0059258519	{'oral', 'dental'}	TRUE	FALSE	FALSE
fructose	{'cas-number': None, 'ChEBI': '43703', 'ChEMBL': None, 'drugbank-id': 'DB04173', 'InChIKey': 'RFSUNEUAIZKAJO-AZGQCCRYSA-N', 'PubChem Compound': '439553', 'PubChem Substance': '46504785', 'unii': 'WR469VI1J3'}	1	0.5317611943	0.5352381941	0.0270359691	0.0878312096	0.001533137	0.0017781204	{'oral'}	TRUE	FALSE	FALSE
gabapentin enacarbil	{'cas-number': '478296-72-9', 'ChEBI': '68840', 'ChEMBL': 'CHEMBL1628502', 'drugbank-id': 'DB08872', 'InChIKey': 'TZDUHAJSIBHXDL-UHFFFAOYSA-N', 'PubChem Compound': '9883933', 'PubChem Substance': '347827805', 'unii': '75OCL1SPBQ'}	1	0.9842670963	0.8274475838	0.0337336545	0.3241780774	0.0345715761	0.025276817	{'oral'}	TRUE	FALSE	FALSE
gamma-aminobutyric acid	{'cas-number': '56-12-2', 'ChEBI': '59888', 'ChEMBL': 'CHEMBL96', 'drugbank-id': 'DB02530', 'InChIKey': 'BTCSSZJGUNDROE-UHFFFAOYSA-N', 'PubChem Compound': '119', 'PubChem Substance': '46507841', 'unii': '2ACZ6IPC6I'}	1	0.953901463	0.7197744447	0.0106826397	0.0664891327	0.0039814122	0.0026156331	{'topical', 'oral'}	TRUE	FALSE	FALSE
gamolenic acid	{'cas-number': '506-26-3', 'ChEBI': '28661', 'ChEMBL': 'CHEMBL464982', 'drugbank-id': 'DB13854', 'InChIKey': 'VZCCETWTMQHEPK-QNEBEIHSSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '78YC2MAX4O'}	1	0.9771792978	0.662067394	0.0511200376	0.1922745498	0.0265215432	0.331739447	{'oral'}	TRUE	FALSE	FALSE
ganaxolone	{'cas-number': '38398-32-2', 'ChEBI': '177658', 'ChEMBL': 'CHEMBL1568698', 'drugbank-id': 'DB05087', 'InChIKey': 'PGTVWKLGGCQMBR-FLBATMFCSA-N', 'PubChem Compound': '6918305', 'PubChem Substance': '175426940', 'unii': '98WI44OHIQ'}	1	0.9961417072	0.7628506224	0.4312663415	0.3254403351	0.0277238695	0.2996798299	{'oral'}	TRUE	FALSE	FALSE
gepirone	{'cas-number': '83928-76-1', 'ChEBI': '135990', 'ChEMBL': 'CHEMBL284092', 'drugbank-id': 'DB12184', 'InChIKey': 'QOIGKGMMAGJZNZ-UHFFFAOYSA-N', 'PubChem Compound': '55191', 'PubChem Substance': '347828470', 'unii': 'JW5Y7B8Z18'}	1	0.9908529147	0.9694694881	0.1932620966	0.2867317536	0.0632154209	0.1215609908	{'oral'}	TRUE	FALSE	FALSE
glycerin	{'cas-number': '56-81-5', 'ChEBI': '17754', 'ChEMBL': 'CHEMBL692', 'drugbank-id': 'DB09462', 'InChIKey': 'PEDCQBHIVMGVHV-UHFFFAOYSA-N', 'PubChem Compound': '753', 'PubChem Substance': '347827856', 'unii': 'PDC6A3C0OX'}	1	0.9425293246	0.79369269	0.0279580034	0.0412579601	0.0005103663	0.0007657464	{'topical', 'nasal', 'irrigation', 'enteral', 'cutaneous', 'dental', 'ophthalmic', 'percutaneous', 'rectal', 'vaginal', 'extracorporeal', 'subcutaneous', 'unknown', 'intrauterine', 'intradermal', 'auricular (otic)', 'intravenous', 'oral'}	TRUE	FALSE	FALSE
guaiacol	{'cas-number': '90-05-1', 'ChEBI': '28591', 'ChEMBL': 'CHEMBL13766', 'drugbank-id': 'DB11359', 'InChIKey': 'LHGVFZTZFXWLCP-UHFFFAOYSA-N', 'PubChem Compound': '460', 'PubChem Substance': '347827973', 'unii': '6JKA7MAH9C'}	1	0.9966056449	0.9230297854	0.0317104444	0.2459773005	0.0610470861	0.2421528841	{'topical', 'intramuscular', 'dental', 'rectal', 'oral'}	TRUE	FALSE	FALSE
halofantrine	{'cas-number': '69756-53-2', 'ChEBI': '94392', 'ChEMBL': 'CHEMBL1107', 'drugbank-id': 'DB01218', 'InChIKey': 'FOHHNHSLJDZUGQ-UHFFFAOYSA-N', 'PubChem Compound': '37393', 'PubChem Substance': '46506753', 'unii': 'Q2OS4303HZ'}	1	0.9947738536	0.931779343	0.9145991294	0.2720295258	0.1908645009	0.0603485461	{'oral'}	TRUE	FALSE	FALSE
homosalate	{'cas-number': '118-56-9', 'ChEBI': '91642', 'ChEMBL': 'CHEMBL1377575', 'drugbank-id': 'DB11064', 'InChIKey': 'WSSJONWNBBTCMG-UHFFFAOYSA-N', 'PubChem Compound': None, 'PubChem Substance': '347911103', 'unii': 'V06SV4M95S'}	1	0.99655247	0.8797884396	0.0872978248	0.245401843	0.1055756929	0.3831508822	{'topical', 'ophthalmic', 'cutaneous', 'respiratory (inhalation)', 'oral'}	TRUE	FALSE	FALSE
hydrocortisone acetate	{'cas-number': '50-03-3', 'ChEBI': '17609', 'ChEMBL': 'CHEMBL1091', 'drugbank-id': 'DB14539', 'InChIKey': 'ALEXXDVDDISNDU-JZYPGELDSA-N', 'PubChem Compound': '5744', 'PubChem Substance': None, 'unii': '3X7931PO74'}	1	0.9945916649	0.9277454574	0.3555145527	0.1721939999	0.0271626902	0.0143070618	{'topical', 'ophthalmic', 'irrigation', 'rectal', 'respiratory (inhalation)', 'auricular (otic)', 'oral'}	TRUE	FALSE	FALSE
hydrocortisone cypionate	{'cas-number': '508-99-6', 'ChEBI': '5783', 'ChEMBL': 'CHEMBL1549', 'drugbank-id': 'DB14541', 'InChIKey': 'DLVOSEUFIRPIRM-KAQKJVHQSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '4XDY25L70B'}	1	0.9938905388	0.9326278608	0.6031837299	0.2338468391	0.0849005452	0.0407946389	{'oral'}	TRUE	FALSE	FALSE
hydrogen fluoride	{'cas-number': '7664-39-3', 'ChEBI': '29228', 'ChEMBL': 'CHEMBL1232767', 'drugbank-id': 'DB11072', 'InChIKey': 'KRHYYFGTRYWZRS-UHFFFAOYSA-N', 'PubChem Compound': '14917', 'PubChem Substance': '347827885', 'unii': 'RGL5YE86CZ'}	1	0.9924556449	0.9549674304	0.0215392137	0.110807157	0.0051243129	0.0052773398	{'topical', 'oral', 'dental'}	TRUE	FALSE	FALSE
hydrogen peroxide	{'cas-number': '7722-84-1', 'ChEBI': '16240', 'ChEMBL': 'CHEMBL71595', 'drugbank-id': 'DB11091', 'InChIKey': 'MHAJPDPJQMAIIY-UHFFFAOYSA-N', 'PubChem Compound': '784', 'PubChem Substance': '347827892', 'unii': 'BBX060AN9V'}	1	0.9862331632	0.9323438929	0.0167246821	0.151266616	0.0005283619	0.00218571	{'topical', 'dental', 'buccal', 'extracorporeal', 'respiratory (inhalation)', 'periodontal', 'oral'}	TRUE	FALSE	FALSE
icosapent	{'cas-number': '10417-94-4', 'ChEBI': '28364', 'ChEMBL': 'CHEMBL460026', 'drugbank-id': 'DB00159', 'InChIKey': 'JAZBEHYOTPTENJ-JLNKQSITSA-N', 'PubChem Compound': '446284', 'PubChem Substance': '46506267', 'unii': 'AAN7QOV9EA'}	1	0.9583994432	0.5943169623	0.0869553252	0.2372339959	0.0195992225	0.2161727551	{'cutaneous', 'oral'}	TRUE	FALSE	FALSE
idebenone	{'cas-number': '58186-27-9', 'ChEBI': '31687', 'ChEMBL': 'CHEMBL252556', 'drugbank-id': 'DB09081', 'InChIKey': 'JGPMMRGNQUBGND-UHFFFAOYSA-N', 'PubChem Compound': '12881464', 'PubChem Substance': '310265009', 'unii': 'HB6PN45W4J'}	1	0.9881657448	0.8242016708	0.1512016911	0.2175015525	0.3220125946	0.1774557073	{'oral'}	TRUE	FALSE	FALSE
imipramine	{'cas-number': '50-49-7', 'ChEBI': '47499', 'ChEMBL': 'CHEMBL11', 'drugbank-id': 'DB00458', 'InChIKey': 'BCGWQEUPMDMJNV-UHFFFAOYSA-N', 'PubChem Compound': '3696', 'PubChem Substance': '46507351', 'unii': 'OGG85SX4E4'}	1	0.997023233	0.992448805	0.4882201739	0.2599889116	0.0253612575	0.0088997902	{'intramuscular', 'oral'}	TRUE	FALSE	FALSE
iodide i-123	{'cas-number': '69239-56-1', 'ChEBI': None, 'ChEMBL': 'CHEMBL1249', 'drugbank-id': 'DB09420', 'InChIKey': 'XMBWDFGMSWQBCA-AHCXROLUSA-M', 'PubChem Compound': '135300', 'PubChem Substance': '347827850', 'unii': '98QPV8670C'}	1	0.9897471791	0.9489501804	0.0228834505	0.1354249619	0.0069583736	0.0070893015	{'oral'}	TRUE	FALSE	FALSE
iodide i-131	{'cas-number': '14914-30-8', 'ChEBI': None, 'ChEMBL': 'CHEMBL1201084', 'drugbank-id': 'DB09293', 'InChIKey': 'XMBWDFGMSWQBCA-RNFDNDRNSA-M', 'PubChem Compound': '167195', 'PubChem Substance': '310265185', 'unii': '4GC1FOQ22U'}	1	0.9897106037	0.9489501804	0.0227766251	0.135945639	0.0070350696	0.0070893015	{'oral'}	TRUE	FALSE	FALSE
iodine	{'cas-number': '7553-56-2', 'ChEBI': '17606', 'ChEMBL': 'CHEMBL1201225', 'drugbank-id': 'DB05382', 'InChIKey': 'PNDPGZBMCMUPRI-UHFFFAOYSA-N', 'PubChem Compound': '807', 'PubChem Substance': '175426989', 'unii': '9679TC07X4'}	1	0.9927511012	0.9393782669	0.0223073643	0.3152126004	0.0428059361	0.0481231287	{'topical', 'nasal', 'vaginal', 'subcutaneous', 'perineural', 'infiltration', 'transdermal', 'intravenous', 'oral'}	TRUE	FALSE	FALSE
iopodic acid	{'cas-number': '5587-89-3', 'ChEBI': None, 'ChEMBL': 'CHEMBL3306201', 'drugbank-id': 'DB09333', 'InChIKey': 'YQNFBOJPTAXAKV-UHFFFAOYSA-N', 'PubChem Compound': '5241', 'PubChem Substance': '310265212', 'unii': 'F604ZKI910'}	1	0.9588349846	0.5734306549	0.0357808615	0.323851786	0.0074545412	0.0378126254	{'oral'}	TRUE	FALSE	FALSE
isometheptene	{'cas-number': '503-01-5', 'ChEBI': '134765', 'ChEMBL': 'CHEMBL1697841', 'drugbank-id': 'DB06706', 'InChIKey': 'XVQUOJBERHHONY-UHFFFAOYSA-N', 'PubChem Compound': '22297', 'PubChem Substance': '99443258', 'unii': 'Y7L24THH6T'}	1	0.9954462114	0.9605782427	0.0787622943	0.0643872405	0.0100515835	0.0024742728	{'oral'}	TRUE	FALSE	FALSE
isopropyl alcohol	{'cas-number': '67-63-0', 'ChEBI': '17824', 'ChEMBL': 'CHEMBL582', 'drugbank-id': 'DB02325', 'InChIKey': 'KFZMGEQAYNKOFK-UHFFFAOYSA-N', 'PubChem Compound': '3776', 'PubChem Substance': '46508136', 'unii': 'ND2M416302'}	1	0.9935650691	0.915698967	0.0222849135	0.0921872654	0.0016255377	0.0174051549	{'intravascular', 'irrigation', 'intraocular', 'parenteral', 'epidural', 'electro-osmosis', 'intralesional', 'retrobulbar', 'intravenous', 'nasal', 'intramuscular', 'extracorporeal', 'perineural', 'auricular (otic)', 'oral', 'intrathecal', 'ophthalmic', 'cutaneous', 'intra-articular', 'intrasynovial', 'topical', 'intracaudal', 'vaginal', 'subcutaneous', 'respiratory (inhalation)', 'soft tissue', 'infiltration'}	TRUE	FALSE	FALSE
isosorbide	{'cas-number': '652-67-5', 'ChEBI': '6060', 'ChEMBL': 'CHEMBL1200660', 'drugbank-id': 'DB09401', 'InChIKey': 'KLDXJTOLSGUMSJ-JGWLITMVSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'WXR179L51S'}	1	0.9314703441	0.8063537343	0.0095132872	0.1816433914	0.0005856651	0.0003152959	{'oral'}	TRUE	FALSE	FALSE
l-acetylleucine	{'cas-number': '1188-21-2', 'ChEBI': '17786', 'ChEMBL': 'CHEMBL56021', 'drugbank-id': 'DB16956', 'InChIKey': 'WXNXCEHXYPACJF-ZETCQYMHSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'E915HL7K2O'}	1	0.991428488	0.7821717727	0.0076709609	0.2365079749	0.0004324471	0.0022686143	{'oral'}	TRUE	FALSE	FALSE
lacosamide	{'cas-number': '175481-36-4', 'ChEBI': '135939', 'ChEMBL': 'CHEMBL58323', 'drugbank-id': 'DB06218', 'InChIKey': 'VPPJLAIAVCUEMN-GFCCVEGCSA-N', 'PubChem Compound': '219078', 'PubChem Substance': '175427063', 'unii': '563KS2PQY5'}	1	0.9943297259	0.8898463957	0.0206686658	0.2857666165	0.010769938	0.0071002133	{'intravenous', 'oral'}	TRUE	FALSE	FALSE
lactic acid	{'cas-number': '50-21-5', 'ChEBI': '78320', 'ChEMBL': 'CHEMBL1200559', 'drugbank-id': 'DB04398', 'InChIKey': 'JVTAAEKCZFNVCJ-UHFFFAOYSA-N', 'PubChem Compound': '612', 'PubChem Substance': '46505582', 'unii': '3B8D35Y7S4'}	1	0.9881323958	0.6943478234	0.0068368072	0.1621107327	0.0002049075	0.00375473	{'topical', 'irrigation', 'intravenous', 'extracorporeal', 'unknown', 'intraperitoneal', 'oral', 'hemodialysis'}	TRUE	FALSE	FALSE
lanthanum carbonate	{'cas-number': '587-26-8', 'ChEBI': None, 'ChEMBL': 'CHEMBL2096647', 'drugbank-id': 'DB06792', 'InChIKey': 'NZPIUJUFIFZSPW-UHFFFAOYSA-H', 'PubChem Compound': '168924', 'PubChem Substance': '310264888', 'unii': '0M78EU4V9H'}	1	0.9217542976	0.6946086608	0.0217581359	0.3843335948	0.0004521844	0.0113662138	{'oral'}	TRUE	FALSE	FALSE
lasofoxifene	{'cas-number': '180916-16-9', 'ChEBI': None, 'ChEMBL': 'CHEMBL328190', 'drugbank-id': 'DB06202', 'InChIKey': 'GXESHMAMLJKROZ-IAPPQJPRSA-N', 'PubChem Compound': '216416', 'PubChem Substance': '347827762', 'unii': '337G83N988'}	1	0.9954004623	0.9230215829	0.9408073721	0.2801717441	0.3750778371	0.1523211383	{'oral'}	TRUE	FALSE	FALSE
lauric acid	{'cas-number': '143-07-7', 'ChEBI': '30805', 'ChEMBL': 'CHEMBL108766', 'drugbank-id': 'DB03017', 'InChIKey': 'POULHZVOKOAJMA-UHFFFAOYSA-N', 'PubChem Compound': '3893', 'PubChem Substance': '46505943', 'unii': '1160N9NU9U'}	1	0.991304703	0.8462737855	0.01732303	0.2272833599	0.0031698703	0.0261145454	{'topical', 'oral'}	TRUE	FALSE	FALSE
lefamulin	{'cas-number': '1061337-51-6', 'ChEBI': None, 'ChEMBL': 'CHEMBL3291398', 'drugbank-id': 'DB12825', 'InChIKey': 'KPVIXBKIJXZQJX-CSOZIWFHSA-N', 'PubChem Compound': '25185057', 'PubChem Substance': '347828993', 'unii': '21904A5386'}	1	0.9825347323	0.742460822	0.4749522094	0.220732406	0.3701011841	0.098728871	{'intravenous', 'oral'}	TRUE	FALSE	FALSE
levocetirizine	{'cas-number': '130018-77-8', 'ChEBI': '94559', 'ChEMBL': 'CHEMBL1201191', 'drugbank-id': 'DB06282', 'InChIKey': 'ZKLPARSLTMPFCP-OAQYLSRUSA-N', 'PubChem Compound': '1549000', 'PubChem Substance': '310264866', 'unii': '6U5EA9RT2O'}	1	0.9921715797	0.5297633437	0.2019350111	0.1463141695	0.0378828213	0.0459252955	{'topical', 'transdermal', 'oral'}	TRUE	FALSE	FALSE
levomilnacipran	{'cas-number': '96847-54-0', 'ChEBI': '136040', 'ChEMBL': 'CHEMBL99946', 'drugbank-id': 'DB08918', 'InChIKey': 'GJJFMKBJSRMPLA-DZGCQCFKSA-N', 'PubChem Compound': '6917779', 'PubChem Substance': '175427154', 'unii': 'UGM0326TXX'}	1	0.9945433666	0.9321374378	0.0305030242	0.1118338247	0.123640763	0.0136166094	{'oral'}	TRUE	FALSE	FALSE
levorphanol	{'cas-number': '77-07-6', 'ChEBI': '6444', 'ChEMBL': 'CHEMBL592', 'drugbank-id': 'DB00854', 'InChIKey': 'JAQUASYNZVUNQP-USXIJHARSA-N', 'PubChem Compound': '5359272', 'PubChem Substance': '46506558', 'unii': '27618J1N2X'}	1	0.9957122958	0.9844186376	0.0422445852	0.0525042046	0.0248478402	0.0063340551	{'parenteral', 'oral'}	TRUE	FALSE	FALSE
linoleic acid	{'cas-number': '60-33-3', 'ChEBI': '17351', 'ChEMBL': 'CHEMBL267476', 'drugbank-id': 'DB14104', 'InChIKey': 'OYHQOLUKZRVURQ-HZJYTTRNSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '9KJL21T0QJ'}	1	0.9890417307	0.8333669403	0.0587797649	0.2157582411	0.0134751965	0.1358932428	{'topical', 'oral'}	TRUE	FALSE	FALSE
lithium carbonate	{'cas-number': '554-13-2', 'ChEBI': '6504', 'ChEMBL': 'CHEMBL1200826', 'drugbank-id': 'DB14509', 'InChIKey': 'XGZVUEUWXADBQD-UHFFFAOYSA-L', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '2BMD2GNA4V'}	1	0.9685750852	0.8145365511	0.0174544794	0.299621923	0.000382332	0.0088797404	{'oral'}	TRUE	FALSE	FALSE
lithium citrate	{'cas-number': '919-16-4', 'ChEBI': '64735', 'ChEMBL': 'CHEMBL1201170', 'drugbank-id': 'DB14507', 'InChIKey': 'WJSIUCDMWSDDCE-UHFFFAOYSA-K', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '3655633623'}	1	0.7499040103	0.7463212295	0.0172369788	0.2206462419	0.0030949606	0.0054763067	{'oral'}	TRUE	FALSE	FALSE
lithium hydroxide	{'cas-number': '1310-65-2', 'ChEBI': '33979', 'ChEMBL': None, 'drugbank-id': 'DB14506', 'InChIKey': 'WMFOQBRAJBCJND-UHFFFAOYSA-M', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': '903YL31JAS'}	1	0.9875128707	0.9479695983	0.0232606937	0.110603047	0.0049901072	0.0065429923	{'oral'}	TRUE	FALSE	FALSE
lofexidine	{'cas-number': '31036-80-3', 'ChEBI': '51368', 'ChEMBL': 'CHEMBL17860', 'drugbank-id': 'DB04948', 'InChIKey': 'KSMAGQUYOIHWFS-UHFFFAOYSA-N', 'PubChem Compound': '30668', 'PubChem Substance': '46508453', 'unii': 'UI82K0T627'}	1	0.9964775306	0.8587118436	0.0351862345	0.3853821423	0.0182162912	0.03247393	{'oral'}	TRUE	FALSE	FALSE
lonafarnib	{'cas-number': '193275-84-2', 'ChEBI': '47097', 'ChEMBL': 'CHEMBL298734', 'drugbank-id': 'DB06448', 'InChIKey': 'DHMTURDWPRKSOA-RUZDIDTESA-N', 'PubChem Compound': '148195', 'PubChem Substance': None, 'unii': 'IOW153004F'}	1	0.9927427854	0.9227489785	0.8570122253	0.4009785281	0.3765205316	0.3651408221	{'oral'}	TRUE	FALSE	FALSE
lorcaserin	{'cas-number': '616202-92-7', 'ChEBI': '65353', 'ChEMBL': 'CHEMBL360328', 'drugbank-id': 'DB04871', 'InChIKey': 'XTTZERNUQAFMOF-QMMMGPOBSA-N', 'PubChem Compound': '11658860', 'PubChem Substance': '310264855', 'unii': '637E494O0Z'}	1	0.9963655318	0.9703425738	0.07244391	0.1494709875	0.0410633526	0.0081576947	{'oral'}	TRUE	FALSE	FALSE
lumefantrine	{'cas-number': '82186-77-4', 'ChEBI': '156095', 'ChEMBL': 'CHEMBL38827', 'drugbank-id': 'DB06708', 'InChIKey': 'DYLGFOYVTXJFJP-MYYYXRDXSA-N', 'PubChem Compound': '6437380', 'PubChem Substance': '99443260', 'unii': 'F38R0JR742'}	1	0.9939209103	0.9479745793	0.9332621657	0.3435187275	0.2088707617	0.2673149598	{'oral'}	TRUE	FALSE	FALSE
lycopene	{'cas-number': '502-65-8', 'ChEBI': '15948', 'ChEMBL': 'CHEMBL501174', 'drugbank-id': 'DB11231', 'InChIKey': 'OAIJSZIZWZSQBC-GYZMGTAESA-N', 'PubChem Compound': '446925', 'PubChem Substance': '347827946', 'unii': 'SB0N2N0WV6'}	1	0.9822967327	0.9008278924	0.7852682746	0.2387431309	0.1622274747	0.3385561258	{'topical', 'oral'}	TRUE	FALSE	FALSE
magaldrate	{'cas-number': '74978-16-8', 'ChEBI': None, 'ChEMBL': 'CHEMBL3833350', 'drugbank-id': 'DB08938', 'InChIKey': 'SPPNVMTVMQOKSC-UHFFFAOYSA-A', 'PubChem Compound': '3086011', 'PubChem Substance': '310264905', 'unii': '6V88E24N5T'}	1	0.8994596847	0.9046832029	0.090917485	0.3298244841	0.0029289776	0.0104992605	{'oral'}	TRUE	FALSE	FALSE
magnesium	{'cas-number': '7439-95-4', 'ChEBI': None, 'ChEMBL': 'CHEMBL2146125', 'drugbank-id': 'DB14513', 'InChIKey': 'RSHAOIXHUHAZPM-UHFFFAOYSA-N', 'PubChem Compound': None, 'PubChem Substance': None, 'unii': 'I38ZP9992A'}	1	0.990054648	0.9568818148	0.0206552769	0.1301418554	0.0048320283	0.0055330331	{'topical', 'oral'}	TRUE	FALSE	FALSE
magnesium carbonate	{'cas-number': '546-93-0', 'ChEBI': '31793', 'ChEMBL': 'CHEMBL1200736', 'drugbank-id': 'DB09481', 'InChIKey': 'ZLNQQNXFFQJAID-UHFFFAOYSA-L', 'PubChem Compound': '11029', 'PubChem Substance': '347827861', 'unii': '0IHC698356'}	1	0.9779130808	0.7774473071	0.0157931344	0.3026209876	0.0003342815	0.007456563	{'topical', 'irrigation', 'oral'}	TRUE	FALSE	FALSE
magnesium chloride	{'cas-number': '7786-30-3', 'ChEBI': '6636', 'ChEMBL': 'CHEMBL2219642', 'drugbank-id': 'DB09407', 'InChIKey': 'TWRXJAOTZQYOKJ-UHFFFAOYSA-L', 'PubChem Compound': '5360315', 'PubChem Substance': '347827844', 'unii': '59XN63C8VM'}	1	0.9863671387	0.9438675912	0.0255411019	0.1192700368	0.0064991155	0.0073130374	{'intrathecal', 'ophthalmic', 'topical', 'irrigation', 'intravenous', 'intra-arterial', 'buccal', 'rectal', 'intraocular', 'intraperitoneal', 'oral', 'hemodialysis'}	TRUE	FALSE	FALSE
magnesium glycinate	{'cas-number': '14783-68-7', 'ChEBI': None, 'ChEMBL': None, 'drugbank-id': 'DB11189', 'InChIKey': 'AACACXATQSKRQG-UHFFFAOYSA-L', 'PubChem Compound': '84645', 'PubChem Substance': '347827939', 'unii': 'IFN18A4Y6B'}	1	0.9565295802	0.7129701328	0.0147668972	0.1946779613	0.0003950082	0.0064393539	{'oral'}	TRUE	FALSE	FALSE
